,PrimerMix,Target,Assay,Conc,Exp_id,MeltPeaks,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
154,PM9.8,mcr-4,G04-1,1000,20200520_04,82.95470028,-0.00094018,9.43E-05,0.00017422,0.00026842,0.00040322,0.00075682,0.00085552,0.00069612,0.00086192,0.00107972,0.00082972,0.00108942,0.00120372,0.00120422,0.00145822,0.00128242,0.00153972,0.00166972,0.00172092,0.00187882,0.00231432,0.00266092,0.00332862,0.00479572,0.00720422,0.01152172,0.01985402,0.03474792,0.05982792,0.09753292,0.14285192,0.18845292,0.23006592,0.26647292,0.29800592,0.32479892,0.34756192,0.36687892,0.38389592,0.39833592,0.40990492,0.42100492,0.42965192,0.43848292,0.44501092
155,PM9.8,mcr-4,G04-1,1000,20200520_04,82.83186534,-0.00156458,-8.50E-05,0.00015942,0.00067872,0.00081142,0.00103842,0.00103002,0.00138562,0.00150562,0.00141972,0.00173152,0.00181462,0.00192162,0.00173682,0.00189162,0.00205482,0.00209002,0.00228032,0.00243492,0.00264722,0.00294632,0.00313572,0.00392172,0.00496552,0.00745462,0.01133802,0.01974322,0.03439742,0.05931042,0.09615442,0.14074942,0.18503142,0.22623342,0.26199742,0.29281442,0.31947542,0.34157242,0.35993642,0.37648842,0.39066342,0.40200042,0.41225542,0.42129942,0.42900742,0.43589542
156,PM9.8,mcr-4,G04-1,1000,20200520_04,82.85670389,-0.00172832,-0.00032422,0.00029718,0.00069988,0.00105548,0.00100418,0.00115328,0.00129438,0.00158738,0.00159848,0.00166178,0.00211358,0.00172698,0.00176528,0.00202118,0.00206568,0.00211668,0.00234328,0.00246358,0.00278318,0.00294168,0.00343898,0.00426118,0.00552738,0.00855108,0.01357328,0.02298038,0.04010308,0.06833508,0.10827208,0.15412908,0.19901608,0.23882308,0.27391008,0.30374008,0.32884008,0.35003008,0.36853508,0.38453808,0.39840208,0.40954508,0.41998008,0.42795808,0.43544808,0.44209008
157,PM9.8,mcr-4,G04-1,1000,20200520_04,82.86845353,-0.00201832,-0.00042952,0.00042048,0.00080058,0.00122678,0.00136258,0.00158678,0.00175838,0.00216508,0.00237098,0.00241058,0.00260568,0.00249038,0.00270818,0.00284478,0.00271898,0.00313948,0.00320368,0.00290098,0.00352238,0.00357958,0.00412608,0.00501648,0.00622308,0.00883108,0.01366548,0.02239708,0.03837368,0.06475768,0.10221868,0.14578268,0.18814968,0.22710968,0.26033468,0.28876368,0.31435768,0.33516968,0.35376368,0.37005968,0.38409468,0.39632868,0.40845968,0.41850868,0.42861568,0.43856668
158,PM9.8,mcr-4,G04-1,10000,20200520_04,82.9790992,-0.0014312,-6.22E-05,0.0001749,0.0006559,0.0006626,0.000897,0.0009858,0.001275,0.0012953,0.0011804,0.0012936,0.0013969,0.0017045,0.0017681,0.0017557,0.0020928,0.0020833,0.0024781,0.0031039,0.0038527,0.0055381,0.0086651,0.0142498,0.0245439,0.0430215,0.0720505,0.1123645,0.1564515,0.1988715,0.2366705,0.2697875,0.2981315,0.3219115,0.3423795,0.3596055,0.3752095,0.3881975,0.3994475,0.4087685,0.4169755,0.4243435,0.4305195,0.4356655,0.4406175,0.4445365
159,PM9.8,mcr-4,G04-1,10000,20200520_04,82.93654483,-0.00180208,-0.00026578,0.00036472,0.00063972,0.00106342,0.00133832,0.00144282,0.00150892,0.00121802,0.00162992,0.00153162,0.00211162,0.00196992,0.00228062,0.00230742,0.00237342,0.00262682,0.00297782,0.00378662,0.00493112,0.00660302,0.00965242,0.01593122,0.02722852,0.04699142,0.07839142,0.12041342,0.16578042,0.20961842,0.24879142,0.28216142,0.31087042,0.33541842,0.35667842,0.37446842,0.39021642,0.40359442,0.41532242,0.42486942,0.43301942,0.44115842,0.44768342,0.45300042,0.45811042,0.46252542
160,PM9.8,mcr-4,G04-1,10000,20200520_04,82.86158944,-0.00145724,-0.00027124,0.00036476,0.00058806,0.00077566,0.00091786,0.00120466,0.00108736,0.00084106,0.00122076,0.00145906,0.00167646,0.00146746,0.00182676,0.00160476,0.00177306,0.00207026,0.00197456,0.00270216,0.00352976,0.00502196,0.00791386,0.01319726,0.02271706,0.03982676,0.06754776,0.10516776,0.14561176,0.18468876,0.22018776,0.25212476,0.27890276,0.30287176,0.32227276,0.33994976,0.35498376,0.36836476,0.38006076,0.39011276,0.39890276,0.40648776,0.41303276,0.41905576,0.42507276,0.42985876
161,PM9.8,mcr-4,G04-1,10000,20200520_04,82.83121935,-0.00201804,-0.00030924,0.00036826,0.00083396,0.00112506,0.00136636,0.00160596,0.00194776,0.00186616,0.00179506,0.00216926,0.00208756,0.00202506,0.00225756,0.00247216,0.00238696,0.00293156,0.00299126,0.00355226,0.00457556,0.00605696,0.00962046,0.01519196,0.02616106,0.04577116,0.07710716,0.12018816,0.16743916,0.21277916,0.25376116,0.28866416,0.31823816,0.34396516,0.36505216,0.38305616,0.39885216,0.41243216,0.42356716,0.43337316,0.44222616,0.44962716,0.45575216,0.46182216,0.46688016,0.47184516
162,PM9.8,mcr-4,G04-1,10000,20200520_04,82.94701435,-0.00156806,-0.00039236,0.00027714,0.00064354,0.00103974,0.00116324,0.00107694,0.00106704,0.00181354,0.00204224,0.00220604,0.00227764,0.00224024,0.00253964,0.00286764,0.00273794,0.00332284,0.00333844,0.00399434,0.00523304,0.00666544,0.01001094,0.01578284,0.02696484,0.04581724,0.07673624,0.11856624,0.16439024,0.20799524,0.24735824,0.28090224,0.30962724,0.33395824,0.35477924,0.37245724,0.38754524,0.40029424,0.41158324,0.42120624,0.42973324,0.43656324,0.44262424,0.44754124,0.45279324,0.45558524
163,PM9.8,mcr-4,G04-1,10000,20200520_04,82.90542404,-0.00154124,-0.00033954,0.00053046,0.00050596,0.00084436,0.00113286,0.00073146,0.00086366,0.00145016,0.00141466,0.00121416,0.00128646,0.00147896,0.00154486,0.00169986,0.00190966,0.00210796,0.00219686,0.00284236,0.00374296,0.00525276,0.00809816,0.01364756,0.02371456,0.04187666,0.07126066,0.11170466,0.15674966,0.19954466,0.23866066,0.27248366,0.30140766,0.32554666,0.34617566,0.36442366,0.37974866,0.39259566,0.40430066,0.41353766,0.42268566,0.42979866,0.43644366,0.44164566,0.44711766,0.45115166
164,PM9.8,mcr-4,G04-1,100000,20200520_04,82.93528581,-0.00163116,-0.00041656,0.00033604,0.00066534,0.00104634,0.00107674,0.00115744,0.00116664,0.00154044,0.00159904,0.00161854,0.00202214,0.00204704,0.00228734,0.00266334,0.00334424,0.00452444,0.00653894,0.01035914,0.01793804,0.03140944,0.05479444,0.09049044,0.13568244,0.18255444,0.22581044,0.26382544,0.29621344,0.32376844,0.34799144,0.36827044,0.38564544,0.40046544,0.41353744,0.42451044,0.43395344,0.44187944,0.44903044,0.45489744,0.46097044,0.46522344,0.46933944,0.47286844,0.47598344,0.47868944
165,PM9.8,mcr-4,G04-1,100000,20200520_04,83.01222856,-0.00113824,-0.00027124,5.57E-05,0.00048836,0.00086546,0.00079306,0.00102966,0.00113196,0.00118376,0.00114736,0.00169636,0.00152316,0.00182966,0.00209086,0.00223526,0.00317476,0.00412716,0.00652186,0.01084456,0.01829366,0.03217036,0.05600236,0.09264736,0.13855936,0.18579036,0.22982836,0.26838036,0.30137736,0.32976736,0.35345536,0.37448036,0.39164136,0.40695536,0.41987536,0.43117336,0.43998736,0.44911636,0.45561036,0.46214236,0.46814936,0.47260436,0.47663236,0.48037336,0.48448936,0.48646336
166,PM9.8,mcr-4,G04-1,100000,20200520_04,82.93068122,-0.00136042,-0.00039102,0.00035878,0.00048528,0.00090738,0.00126898,0.00101828,0.00127118,0.00151568,0.00147218,0.00150698,0.00170888,0.00211068,0.00219358,0.00248008,0.00304058,0.00416238,0.00633678,0.01033948,0.01810078,0.03212338,0.05707738,0.09549738,0.13608538,0.18324138,0.22703638,0.26579638,0.29847138,0.32610238,0.35048538,0.37048938,0.38841238,0.40319838,0.41584138,0.42713138,0.43684238,0.44545738,0.45246038,0.45886538,0.46441738,0.46941238,0.47416138,0.47771138,0.48093538,0.48381938
167,PM9.8,mcr-4,G04-1,100000,20200520_04,82.87718846,-0.00126848,-0.00012108,0.00021392,0.00041082,0.00076482,0.00108842,0.00096062,0.00115882,0.00121632,0.00123062,0.00143422,0.00153652,0.00167572,0.00187952,0.00231602,0.00296932,0.00396902,0.00626822,0.01038062,0.01785652,0.03147572,0.05503542,0.09102242,0.13645542,0.18416242,0.22819842,0.26678442,0.29880742,0.32677942,0.35053442,0.37055542,0.38735342,0.40179942,0.41472742,0.42479142,0.43417542,0.44184442,0.44962742,0.45468642,0.45988242,0.46397042,0.46842442,0.47085742,0.47420842,0.47622042
168,PM9.8,mcr-4,G04-1,100000,20200520_04,82.90211168,-0.00189058,-0.00040028,0.00025312,0.00094192,0.00109582,0.00138362,0.00145392,0.00142402,0.00168452,0.00187662,0.00212142,0.00214852,0.00236222,0.00253892,0.00310302,0.00361582,0.00459422,0.00695232,0.01122772,0.01883012,0.03247482,0.05628082,0.09268382,0.13846582,0.18677682,0.23053182,0.26913682,0.30225182,0.32969582,0.35414382,0.37412982,0.39114982,0.40604682,0.41862082,0.42879682,0.43802482,0.44621482,0.45307582,0.45934882,0.46407882,0.46819182,0.47218282,0.47495982,0.47826382,0.48051882
169,PM9.8,mcr-4,G04-1,100000,20200520_04,82.9778165,-0.0019785,-0.0004064,0.0003741,0.0008741,0.0011367,0.001538,0.0018966,0.0020163,0.0021277,0.0023303,0.0026013,0.002647,0.0029278,0.0032402,0.0035562,0.0041735,0.0054456,0.007473,0.0115511,0.0189777,0.032053,0.0557482,0.0911502,0.1351702,0.1811442,0.2229722,0.2606172,0.2922162,0.3189602,0.3420452,0.3619212,0.3784492,0.3928852,0.4055132,0.4161272,0.4245122,0.4323822,0.4391832,0.4447192,0.4502682,0.4546552,0.4580472,0.4607832,0.4639022,0.4668252
170,PM9.8,mcr-4,G04-1,1000000,20200520_04,82.9015719,-0.00157648,-0.00030568,0.00035102,0.00074552,0.00078562,0.00108762,0.00122292,0.00124912,0.00146782,0.00169002,0.00174212,0.00239752,0.00325452,0.00465522,0.00700032,0.01217642,0.02116042,0.03714422,0.06387122,0.10258322,0.14743322,0.19175822,0.23245822,0.26705422,0.29700222,0.32192222,0.34427922,0.36282222,0.37818322,0.39225622,0.40365722,0.41349922,0.42184922,0.42961022,0.43670922,0.44176922,0.44710322,0.45112822,0.45503522,0.45806722,0.46109022,0.46373822,0.46568022,0.46801122,0.46951522
171,PM9.8,mcr-4,G04-1,1000000,20200520_04,82.91539971,-0.00091212,-0.00031932,0.00010008,0.00037338,0.00075798,0.00091618,0.00090758,0.00078978,0.00087108,0.00124148,0.00139288,0.00182068,0.00259378,0.00417988,0.00673728,0.01140138,0.02053408,0.03683658,0.06347658,0.10201958,0.14751658,0.19194658,0.23198458,0.26706958,0.29640758,0.32225258,0.34369358,0.36165958,0.37750158,0.39067958,0.40271958,0.41269658,0.42080258,0.42823258,0.43477258,0.44057358,0.44510358,0.44910658,0.45304058,0.45620458,0.45894958,0.46088658,0.46268958,0.46500658,0.46639558
172,PM9.8,mcr-4,G04-1,1000000,20200520_04,82.92047765,-0.00129522,-0.00026232,0.00021158,0.00049628,0.00084968,0.00089898,0.00090698,0.00093338,0.00099358,0.00155158,0.00164248,0.00206888,0.00281378,0.00425858,0.00681738,0.01159478,0.02059078,0.03692968,0.06360968,0.10264268,0.14825768,0.19341868,0.23431868,0.26933668,0.29921268,0.32487368,0.34623668,0.36455968,0.38029368,0.39409668,0.40474868,0.41423868,0.42313768,0.43070368,0.43682868,0.44232168,0.44699768,0.45115868,0.45485768,0.45781268,0.46084668,0.46279568,0.46479768,0.46700068,0.46788468
173,PM9.8,mcr-4,G04-1,1000000,20200520_04,82.92179861,-0.00145206,-0.00020616,0.00023214,0.00080794,0.00061814,0.00106234,0.00114664,0.00124874,0.00153884,0.00188524,0.00169914,0.00247564,0.00338054,0.00483864,0.00760524,0.01246324,0.02159134,0.03779364,0.06428964,0.10342064,0.14855364,0.19335664,0.23422464,0.26877164,0.29889664,0.32408064,0.34579264,0.36398164,0.37901664,0.39242864,0.40394264,0.41410364,0.42234464,0.43007264,0.43621764,0.44169764,0.44670964,0.45074564,0.45451464,0.45692364,0.45991964,0.46248764,0.46444864,0.46604164,0.46722364
174,PM9.8,mcr-4,G04-1,1000000,20200520_04,82.89764155,-0.0020779,-0.0005638,0.0003299,0.0009653,0.0013465,0.0016911,0.0020558,0.0019708,0.0021254,0.0023528,0.0027546,0.0031419,0.0040867,0.0055257,0.0084149,0.0129434,0.0225764,0.039161,0.066803,0.106814,0.15349,0.199407,0.241261,0.277368,0.308259,0.334236,0.356677,0.375032,0.39156,0.40502,0.417006,0.426882,0.436539,0.443625,0.450298,0.456338,0.461325,0.465123,0.46883,0.471521,0.475027,0.477093,0.479415,0.481514,0.482666
175,PM9.8,mcr-4,G04-1,1000000,20200520_04,82.96442562,-0.00159716,-0.00040696,0.00028544,0.00058694,0.00113174,0.00129194,0.00131484,0.00147094,0.00135634,0.00163794,0.00159934,0.00223514,0.00321374,0.00461654,0.00741304,0.01243354,0.02191014,0.03870054,0.06689954,0.10403954,0.15321754,0.19570154,0.23452654,0.27090154,0.30214354,0.32699654,0.34445854,0.36096454,0.37850654,0.39354354,0.40565154,0.41569754,0.42424754,0.43135254,0.43821954,0.44370854,0.44835354,0.45200954,0.45563354,0.45918154,0.46156954,0.46386254,0.46595654,0.46796254,0.47015854
176,PM9.8,mcr-4,G04-1,10000000,20200520_04,82.94692482,-0.00177274,-0.00036184,0.00039226,0.00078366,0.00095866,0.00126546,0.00137906,0.00165446,0.00219836,0.00333976,0.00502116,0.00818726,0.01416586,0.02551386,0.04554826,0.07742126,0.11989926,0.16574326,0.20976526,0.24859726,0.28159426,0.30977526,0.33403126,0.35492726,0.37181326,0.38743226,0.39996726,0.41118826,0.42055126,0.42859726,0.43622926,0.44192926,0.44748326,0.45158226,0.45555526,0.45910326,0.46259826,0.46495326,0.46720826,0.46914626,0.47076726,0.47316926,0.47484026,0.47586026,0.47695526
177,PM9.8,mcr-4,G04-1,10000000,20200520_04,82.92200222,-0.0010488,-0.0002142,-3.35E-05,0.0003906,0.0009059,0.0007541,0.0009844,0.0013115,0.0017823,0.002919,0.0046267,0.0078711,0.014061,0.0252538,0.0448439,0.0768109,0.1187959,0.1651849,0.2080899,0.2470149,0.2802269,0.3085769,0.3332789,0.3534999,0.3708479,0.3859659,0.3983889,0.4096879,0.4189279,0.4272549,0.4345459,0.4405639,0.4452879,0.4509529,0.4540169,0.4581229,0.4612929,0.4640639,0.4669049,0.4689879,0.4704389,0.4723009,0.4735809,0.4746409,0.4758009
178,PM9.8,mcr-4,G04-1,10000000,20200520_04,82.94850159,-0.0009691,-0.0003813,9.25E-05,0.0004999,0.000758,0.0010712,0.001636,0.0017358,0.0024758,0.0035355,0.0055967,0.008813,0.0154672,0.0272939,0.0484626,0.0820416,0.1268166,0.1757276,0.2214976,0.2626826,0.2974066,0.3275946,0.3533806,0.3748066,0.3927206,0.4087396,0.4228916,0.4335876,0.4439716,0.4523576,0.4943476,0.4741366,0.4809316,0.4870896,0.4928396,0.4962286,0.5001176,0.5037536,0.5057916,0.5084686,0.5109456,0.5127306,0.5148636,0.5164086,0.5176746
179,PM9.8,mcr-4,G04-1,10000000,20200520_04,82.89611402,-0.00208202,-0.00040012,0.00028138,0.00096358,0.00123718,0.00146128,0.00173828,0.00238108,0.00281568,0.00386138,0.00559648,0.00905718,0.01562288,0.02755158,0.04839528,0.08200128,0.12630428,0.17535028,0.22100128,0.26203628,0.29665328,0.32657628,0.35210128,0.37343328,0.39178728,0.40738228,0.42100128,0.43209128,0.44142328,0.45002028,0.45815828,0.46413628,0.46946928,0.47431828,0.47853728,0.48193728,0.48543228,0.48803528,0.49094728,0.49288028,0.49454728,0.49626628,0.49750228,0.50006128,0.50037528
180,PM9.8,mcr-4,G04-1,10000000,20200520_04,82.88493892,-0.00195596,-0.00075156,0.00013114,0.00103344,0.00154294,0.00158294,0.00224614,0.00270444,0.00302434,0.00411174,0.00595524,0.00971964,0.01619714,0.02827794,0.04910674,0.08270774,0.12780474,0.17670574,0.22262374,0.26364074,0.29805074,0.32825374,0.35325974,0.37470274,0.39317074,0.40866374,0.42180274,0.43279474,0.44316374,0.45190274,0.45894474,0.46534574,0.47037774,0.47504474,0.47927674,0.48294374,0.48610974,0.48922974,0.49127574,0.49349174,0.49518774,0.49672874,0.49831874,0.50060574,0.50242174
181,PM9.8,mcr-4,G04-1,10000000,20200520_04,82.96814126,-0.00195086,-0.00067096,0.00030364,0.00100594,0.00131224,0.00153144,0.00185904,0.00242924,0.00263394,0.00406654,0.00557894,0.00917684,0.01508314,0.02701484,0.04713154,0.07890654,0.12217954,0.16757154,0.21105954,0.24960054,0.28303254,0.31181454,0.33591154,0.35664254,0.37506454,0.38994554,0.40427054,0.41530154,0.42502754,0.43367554,0.44132654,0.44814254,0.45399954,0.45797254,0.46285054,0.46733854,0.47005954,0.47310554,0.47493254,0.47773454,0.47977354,0.48117654,0.48313354,0.48422954,0.48540754
182,PM9.8,mcr-4,G04-1,100000000,20200520_04,83.05610042,-0.00189912,-0.00052112,0.00041738,0.00061668,0.00138618,0.00234108,0.00353588,0.00551558,0.00961208,0.01687728,0.03050828,0.05357298,0.08926398,0.13240998,0.17584198,0.21711198,0.25315598,0.28387998,0.30978398,0.33230398,0.35074698,0.36808098,0.38187698,0.39361998,0.40373098,0.41289298,0.42057498,0.42685698,0.43205998,0.43709498,0.44175098,0.44578398,0.44877498,0.45207098,0.45454498,0.45632498,0.45826898,0.45986398,0.46211498,0.46295798,0.46449798,0.46580398,0.46630098,0.46784998,0.46899698
183,PM9.8,mcr-4,G04-1,100000000,20200520_04,83.02827469,-0.0016438,-0.0005018,0.0001362,0.0008425,0.0011669,0.0021069,0.0033471,0.0055786,0.009489,0.0173289,0.0307915,0.0543558,0.0891458,0.1327188,0.1764648,0.2172088,0.2530048,0.2837288,0.3099938,0.3326818,0.3514898,0.3677898,0.3821118,0.3937608,0.4039198,0.4135528,0.4210508,0.4281538,0.4341728,0.4392188,0.4435218,0.4472108,0.4503138,0.4539888,0.4562938,0.4588048,0.4604768,0.4627288,0.4644138,0.4662988,0.4677608,0.4692538,0.4701598,0.4712638,0.4728848
184,PM9.8,mcr-4,G04-1,100000000,20200520_04,83.03224038,-0.00206776,-0.00042816,0.00017114,0.00084874,0.00147604,0.00259674,0.00396784,0.00616924,0.01046604,0.01908614,0.03402494,0.05958594,0.09863094,0.14671594,0.19623794,0.24182694,0.28117594,0.31546394,0.34433394,0.36897194,0.38933494,0.40556694,0.41961394,0.43366194,0.42898694,0.43745094,0.44504494,0.45541694,0.47453394,0.47606394,0.48153394,0.48566894,0.48918594,0.49168294,0.49496594,0.49736894,0.49969794,0.50181394,0.50284094,0.50482094,0.50608394,0.50747294,0.50897694,0.51017894,0.51156794
185,PM9.8,mcr-4,G04-1,100000000,20200520_04,82.98405236,-0.0018773,-0.0004373,0.0001174,0.0007695,0.0014277,0.0019832,0.0032246,0.0054476,0.0096991,0.0178719,0.0323854,0.0571824,0.0948474,0.1482454,0.1912544,0.2356844,0.2747174,0.3078974,0.3364054,0.3610044,0.3814224,0.3993464,0.4148204,0.4267684,0.4385364,0.4480344,0.4567434,0.4641554,0.4694244,0.4757934,0.4806914,0.4838164,0.4873094,0.4904624,0.4940814,0.4959514,0.4982904,0.5000394,0.5022324,0.5040874,0.5052424,0.5061774,0.5043404,0.5050324,0.5072674
186,PM9.8,mcr-4,G04-1,100000000,20200520_04,83.03613424,-0.00193626,-0.00055816,0.00015724,0.00087774,0.00145944,0.00209004,0.00359264,0.00590044,0.01035384,0.01794824,0.03223174,0.05647794,0.09343594,0.13896494,0.18515794,0.22785094,0.26534194,0.29663494,0.32366494,0.34725294,0.36644594,0.38335494,0.39783994,0.41044694,0.42111594,0.42956194,0.43786394,0.44392494,0.44947694,0.45489094,0.45941794,0.46342794,0.46681294,0.46888194,0.47181994,0.47450094,0.47578194,0.47739394,0.47881194,0.48055994,0.48232294,0.48304294,0.48398394,0.48533094,0.48600094
187,PM9.8,mcr-4,G04-1,100000000,20200520_04,83.07931071,-0.00249884,-0.00061014,0.00023366,0.00105446,0.00182086,0.00277776,0.00434096,0.00657186,0.01110786,0.01948226,0.03458326,0.06038926,0.09950726,0.14647926,0.19510926,0.23948226,0.27833526,0.31144426,0.33945226,0.36327026,0.38219326,0.39891726,0.41255826,0.42409726,0.43456026,0.44420726,0.45164726,0.44793426,0.45615526,0.46566526,0.47604126,0.47769626,0.48129426,0.48500726,0.48769926,0.48978326,0.49224126,0.49372326,0.49521326,0.49718226,0.49836126,0.50031426,0.50138626,0.50202726,0.50356026
188,PM9.8,mcr-5,G05,10,20200521_01,87.99623668,-0.00128248,-0.00063098,6.40E-05,0.00079612,0.00105332,0.00170752,0.00201732,0.00203002,0.00209612,0.00262592,0.00288462,0.00281452,0.00332352,0.00334302,0.00353552,0.00369732,0.00402752,0.00445412,0.00440812,0.00483302,0.00537492,0.00520512,0.00549062,0.00604412,0.00638192,0.00657212,0.00711772,0.00738222,0.00832982,0.00943822,0.01103752,0.01436212,0.02042932,0.03119122,0.04986722,0.08055322,0.12167422,0.16542322,0.20752022,0.24555322,0.27880722,0.30867222,0.33483022,0.35790422,0.37791222
189,PM9.8,mcr-5,G05,10,20200521_01,87.95170577,-0.00162408,-0.00044338,-2.39E-05,0.00074522,0.00134612,0.00146702,0.00169182,0.00226102,0.00226352,0.00258032,0.00259082,0.00307902,0.00318342,0.00348992,0.00368042,0.00411072,0.00440922,0.00465422,0.00508782,0.00536822,0.00555702,0.00588722,0.00602652,0.00636622,0.00644602,0.00689632,0.00736592,0.00809032,0.00877562,0.01012902,0.01303062,0.01749502,0.02667992,0.04278792,0.07068992,0.11010392,0.15565392,0.20002192,0.24050592,0.27609392,0.30766492,0.33507592,0.35929692,0.38073992,0.39965492
190,PM9.8,mcr-5,G05,10,20200521_01,87.88906528,-0.00097034,-0.00049584,3.36E-06,0.00073036,0.00073246,0.00149586,0.00169806,0.00174146,0.00175756,0.00200936,0.00204306,0.00241216,0.00257616,0.00268286,0.00283146,0.00289416,0.00299526,0.00314716,0.00332426,0.00381796,0.00367486,0.00405646,0.00411576,0.00452116,0.00479676,0.00508296,0.00524266,0.00577656,0.00670466,0.00757676,0.00919086,0.01226926,0.01780736,0.02789666,0.04524666,0.07383566,0.11088566,0.14936266,0.18586566,0.21950066,0.24794166,0.27313066,0.29566366,0.31604466,0.33309466
191,PM9.8,mcr-5,G05,10,20200521_01,87.75680788,-0.00141746,-0.00061796,0.00016744,0.00084114,0.00102684,0.00158914,0.00150204,0.00158674,0.00187734,0.00198074,0.00221264,0.00236434,0.00235974,0.00256654,0.00271624,0.00291164,0.00334404,0.00341674,0.00323004,0.00401924,0.00424794,0.00418264,0.00450014,0.00462984,0.00488514,0.00540304,0.00540764,0.00605094,0.00674404,0.00753364,0.00927244,0.01245834,0.01818774,0.02905074,0.04763234,0.07782034,0.11754834,0.15892934,0.19826534,0.23350234,0.26426634,0.29193734,0.31567334,0.33664434,0.35479434
192,PM9.8,mcr-5,G05,10,20200521_01,87.95936947,-0.00103634,-0.00046574,0.00012946,0.00068786,0.00068476,0.00124676,0.00176866,0.00155446,0.00180566,0.00203576,0.00215536,0.00235556,0.00255256,0.00257576,0.00267536,0.00298616,0.00335946,0.00347026,0.00376036,0.00406806,0.00428856,0.00455956,0.00496256,0.00498066,0.00542916,0.00576126,0.00600456,0.00632846,0.00694086,0.00736196,0.00850906,0.01023976,0.01338436,0.01955966,0.02975316,0.04880086,0.07856386,0.11737686,0.15817886,0.19649486,0.23191186,0.26224186,0.28932686,0.31301486,0.33371286
